e, e_dot, e_int, stamp, 
0.01176588264271805, -0.0036346384578223034, 0.002464209122766462, 548963000000, 
0.010890589100212622, -0.004834636395005069, 0.002333163450776321, 549065000000, 
0.010144626592752115, -0.005404186833219786, 0.002186739889045519, 549167000000, 
0.00946748450248941, -0.004743681992410709, 0.00203351334636361, 549269000000, 
0.008847968280348006, -0.004322194374680362, 0.001897338625039302, 549371000000, 
0.00817551902101199, -0.0043065516049247314, 0.0017660647869232936, 549473000000, 
0.007874607333470063, -0.0032445364895931452, 0.0016598729756553373, 549575000000, 
0.007355389391644596, -0.0027337654312246475, 0.0015603677164084432, 549677000000, 
0.006834924471262105, -0.003465609540693193, 0.0014709947464251175, 549779000000, 
0.006446467993555083, -0.0030297379936317093, 0.0013757854570974521, 549881000000, 
0.006256396199276926, -0.0019284275732839307, 0.0013025192442729409, 549983000000, 
0.006080061730112052, -0.00122135421147677, 0.0012521950615296041, 550085000000, 
0.005949932178951067, -0.001021546734419528, 0.0012190926738893362, 550187000000, 
0.005750924312715677, -0.0010971247246545819, 0.0011853945481185863, 550289000000, 
0.005517472690263481, -0.0014415316289586217, 0.0011478886121286816, 550357000000, 
0.005196810454034195, -0.00184704619560494, 0.0010976804971342235, 550459000000, 
0.00480444102973715, -0.0023767722017544366, 0.0010345816116023217, 550561000000, 
0.004373912088777576, -0.002742994550855397, 0.0009583442381699281, 550663000000, 
0.00400954838635853, -0.002649642144595399, 0.0008791934336582171, 550765000000, 
0.0037180613402404417, -0.0021861691617904486, 0.0008067681210251032, 550867000000, 
0.0036247182467551986, -0.0012827671320111052, 0.0007568218648902781, 550969000000, 
0.0035948473520999724, -0.00041071329380156413, 0.0007291751292730408, 551071000000, 
0.003567433898816974, -0.00019094782646074857, 0.0007191332998448096, 551173000000, 
0.003455151474746121, -0.00046565292451283824, 0.0007078288483775378, 551275000000, 
0.0032498408228950337, -0.0010586435864064676, 0.0006848284130972085, 551377000000, 
0.003146121242990796, -0.0010301007725177502, 0.0006567409027087967, 551479000000, 
0.0031578643108955418, -0.0003065883733316399, 0.0006369217584520914, 551581000000, 
0.0029535472497149162, -0.0006419133109195988, 0.0006171688535734169, 551683000000, 
0.002883804064822859, -0.0009135341535756089, 0.0005996810416955545, 551785000000, 
0.0026449284295689823, -0.0010287294004864462, 0.0005654853162737839, 551853000000, 
0.002658013784812785, -0.0007526342667002472, 0.0005457830852803084, 551955000000, 
0.002278191269087293, -0.0012224572016056312, 0.0005054088988979374, 552057000000, 
0.002026191206641159, -0.002106075260572086, 0.0004641597507027491, 552159000000, 
0.001991897359186312, -0.0009543130330032697, 0.0004197519889943176, 552261000000, 
0.0018851702620246713, -0.0004700698153882928, 0.00039355058852347615, 552363000000, 
0.0019356250302051126, -0.00018757442993733164, 0.0003875128434277397, 552465000000, 
0.0017956225309415097, -0.000298492436943872, 0.0003744278548780862, 552567000000, 
0.0017624336189236423, -0.0005773047042715677, 0.0003662454120046843, 552669000000, 
0.0015698790241881477, -0.0007524783558445399, 0.00034186234493688663, 552771000000, 
0.0015530940031472928, -0.000697798719254498, 0.00032569377641727216, 552873000000, 
0.0012471841886664836, -0.0010756494517388804, 0.0002913438144001283, 552975000000, 
0.0014125496633836665, -0.0004684811325454212, 0.0002808551903464962, 553077000000, 
0.0014974624894221744, 0.0008342610025189693, 0.0002771464227648216, 553179000000, 
0.001284594239924275, -0.000426518078197972, 0.0002796404261820077, 553281000000, 
0.0011901197918374185, -0.0010244756586158532, 0.0002648117680789245, 553383000000, 
0.0010933259541329732, -0.0006375609526376724, 0.00023786933239297776, 553451000000, 
0.0009384742477931973, -0.0008388184801474038, 0.00021479466625090593, 553553000000, 
0.0006093425658909579, -0.0016132779608067176, 0.00017607618452114188, 553655000000, 
0.00044007508609161805, -0.0016613305390052642, 0.00013252612665171822, 553757000000, 
0.0003497223391155657, -0.000865400755917974, 9.327599940654278e-05, 553859000000, 
0.0003016453103451555, -0.0004614325858215418, 7.276284903682262e-05, 553961000000, 
0.0001716412439992654, -0.0005936036503876677, 5.486725956399911e-05, 554063000000, 
0.00018523675299131348, -0.0003880285245128068, 4.3901553822382294e-05, 554165000000, 
0.00032551229081828614, 0.0005129034893967358, 4.549268585392433e-05, 554267000000, 
0.00041787543782090264, 0.0007754622827652972, 6.190829877536681e-05, 554369000000, 
0.0004814799956652793, 0.0005198923494899773, 8.165784828696454e-05, 554471000000, 
0.0006272984249064972, 0.0006980766236186486, 0.00010177692389284528, 554573000000, 
0.0002964867771408364, -0.0006166440617481431, 9.36843465141742e-05, 554675000000, 
0.0002198879177459645, -0.0013580350238684424, 7.624487465288655e-05, 554777000000, 
0.00031742914005961076, 6.980787639591461e-05, 5.558692232976078e-05, 554879000000, 
0.0002674241345199113, 0.00015845405591315606, 5.36494128216991e-05, 554947000000, 
0.0005358420203732672, 0.0007280429343788549, 7.471301966351928e-05, 555049000000, 
0.0006059774176672694, 0.001128510943824527, 9.394957150402987e-05, 555151000000, 
0.0007227426511033919, 0.0006230021024337488, 0.0001243041392762619, 555253000000, 
0.0008337093431096676, 0.0007591064181413273, 0.00014416196079202192, 555355000000, 
0.0009988398245732721, 0.0009203239115662676, 0.00017035278791908878, 555457000000, 
0.0012132850916538596, 0.0012652524951473065, 0.00020305561728911994, 555559000000, 
0.0012257428125514447, 0.0007563432932605751, 0.00022919118191857177, 555661000000, 
0.001140425445397386, -0.0002428654875215782, 0.000238630223306846, 555763000000, 
0.001324490684540991, 0.00032915957329848755, 0.00024604392949932147, 555865000000, 
0.0014500231231849292, 0.0010319922592918103, 0.0002609959502082204, 555967000000, 
-0.16654196982104064, -0.5595548683519387, -0.010917830400887648, 556069000000, 
-0.19968344042024552, -0.6704448784781015, -0.024318359141206745, 556171000000, 
-0.2486549767510185, -0.2737100230999262, -0.040992025799486985, 556273000000, 
-0.3297590910065727, -0.4335855019544239, -0.05187316721185578, 556375000000, 
-0.2747797633293187, -0.08708262192766732, -0.056879588739127324, 556443000000, 
-0.3130616527558874, 0.05565812750228438, -0.061173367139451915, 556545000000, 
-0.34203848175751067, -0.22419572809397326, -0.06199199318951445, 556647000000, 
-0.3977823100179071, -0.2824021908733991, -0.07019216296875366, 556749000000, 
-0.4761366668852145, -0.44699395042567946, -0.08106383057737548, 556851000000, 
-0.19826450512714772, 0.6650593496358644, -0.07147889880201795, 556953000000, 
-0.23660711517202748, 0.7984318390439565, -0.060733885812292644, 557055000000, 
-0.2655225352594684, -0.22419343377440226, -0.04669294370390957, 557157000000, 
0.02123985321891489, 0.8594898946364746, -0.032059319814172066, 557259000000, 
0.08787197228816626, 1.1779816918254489, -0.010427380650159149, 557361000000, 
0.08149398058162843, 0.20084709120904512, 0.012707053739247305, 557463000000, 
0.09683823009074394, 0.029887526008592253, 0.017746945530702572, 557565000000, 
0.3396239542408809, 0.8604332455308414, 0.03453041099421688, 557667000000, 
0.4671842781416438, 1.234486826836333, 0.06024309749821791, 557769000000, 
0.4510536256942722, 0.3714322381779711, 0.08385745720511979, 557871000000, 
0.5490893427265569, 0.27301688194971013, 0.0978218164374982, 557939000000, 
0.6689524895877939, 0.7263295463117387, 0.1112730305339082, 558041000000, 
0.7685247187119109, 0.7314512532845133, 0.13243777006841745, 558143000000, 
0.7792670705120279, 0.3677152697474469, 0.14778295192078217, 558245000000, 
0.49735376712565416, -0.9039031719541889, 0.13634303708997286, 558347000000, 
0.5474104584047692, -0.7728553736908624, 0.12160208640283009, 558449000000, 
0.630393620621128, 0.44346617831824625, 0.11167718974343677, 558551000000, 
0.7111426924671097, 0.545774113541135, 0.12592978476620048, 558653000000, 
0.8571608509697549, 0.7558907678287564, 0.14657981093719952, 558755000000, 
0.4661280916718078, -0.8167153359843397, 0.1356287756739115, 558857000000, 
0.5898601601928306, -0.8910023025897477, 0.1275432735222929, 558959000000, 
0.6751845830956088, 0.69685497141267, 0.11541152233068314, 559061000000, 
0.8419397992668967, 0.8402654635802201, 0.14046563617035573, 559163000000, 
0.4436453367460328, -0.77179748783192, 0.13071798127390255, 559265000000, 
0.6919968307115658, -0.49980989518443614, 0.13183879778163302, 559367000000, 
0.4892998085024661, 0.15218157252144446, 0.10832946506400433, 559435000000, 
0.5852046951138945, -0.35597378532557095, 0.11776675562186177, 559537000000, 
0.766403819297528, 0.9236800359835394, 0.12272722152759258, 559639000000, 
0.49637257869757523, -0.29610705472106424, 0.12319873954059984, 559741000000, 
0.5249774634130141, -0.8047545196150464, 0.11918359076054115, 559843000000, 
0.6044313275417822, 0.3601958294806899, 0.10838542464349142, 559945000000, 
0.7433156411203032, 0.7277939256909637, 0.1248482954716733, 560047000000, 
0.371966022184437, -0.7748843511911506, 0.1146475327231015, 560149000000, 
0.5322877998553901, -0.7034261375497105, 0.10983796421067535, 560251000000, 
0.3350118513124756, -0.12318056957320467, 0.08261771155682017, 560353000000, 
0.3417759058211598, -0.6350396467807676, 0.0806050371326017, 560455000000, 
0.37046344516870233, 0.11817197952075587, 0.06981674682015584, 560557000000, 
0.6128657980705055, 0.9036329741644855, 0.08834034327069117, 560659000000, 
0.26975876142219524, -0.33568227915502363, 0.0835392003107602, 560761000000, 
0.3123700372413907, -1.0016525360970492, 0.07966630644893942, 560863000000, 
0.4421906141038514, 0.5747728422721873, 0.06828796085116248, 560965000000, 
0.19055672591117578, -0.4060443711007163, 0.06300782515042785, 561033000000, 
0.23431319397374106, -0.6929247337670345, 0.057804035599251215, 561135000000, 
0.3087924588208837, 0.39411910969902636, 0.04891082524705337, 561237000000, 
0.1878217090140457, -0.15497161653231784, 0.0487284907872447, 561339000000, 
0.21219329363905115, -0.32199721727277514, 0.04725383076493204, 561441000000, 
0.2888460552608876, 0.33674782082280624, 0.04592407052759896, 561543000000, 
0.39839269723029025, 0.6206646786374637, 0.05996213640868193, 561645000000, 
0.2334330737864243, -0.18470993824821091, 0.06137812175184014, 561747000000, 
0.3420743195206444, -0.18772792569881958, 0.0649266727024906, 561849000000, 
0.47756332568573145, 0.8137675063310238, 0.07020471459952, 561951000000, 
0.2493116312828989, -0.3092089607924849, 0.07126328509928498, 562053000000, 
0.23733366339292483, -0.800765540976022, 0.06428057469077035, 562155000000, 
0.2896354276496522, 0.1344126545558444, 0.05175204815503173, 562257000000, 
0.37469498015914593, 0.4578710558874037, 0.06011093808011486, 562359000000, 
0.13712395731622928, -0.5083715677780765, 0.053430291008335164, 562427000000, 
0.19322514365860988, -0.6048994550017869, 0.047002938742265674, 562529000000, 
0.2697316770114404, 0.4420257323173704, 0.0400053851990853, 562631000000, 
0.36476341681161406, 0.5717942438433473, 0.05518134916544429, 562733000000, 
0.11190042934495703, -0.5261041588882779, 0.0497597015445341, 562835000000, 
0.15379288428228688, -0.7032351084310906, 0.042030448695923865, 562937000000, 
0.2044478548428399, 0.3084914183262762, 0.03134274456467225, 563039000000, 
0.009616474389153584, -0.480588032977111, 0.024523814234285356, 563141000000, 
-0.03244332699563013, -0.7896372727949, 0.012108066815757556, 563243000000, 
0.005695915187959422, -0.013068530670647208, -0.0011420624945678083, 563345000000, 
0.033200533969351964, 0.21881286988327364, 0.0004302081441120838, 563447000000, 
0.0014894097839495135, -0.014021684680033028, 0.00269239059608406, 563549000000, 
-0.026647920098969102, -0.19949484689440355, 0.000536134910288825, 563651000000, 
0.023617982474745558, 0.07376190896932015, -0.00010270185601826871, 563753000000, 
0.02068569555529498, 0.15777871884754693, 0.0011770505287380956, 563855000000, 
0.006836736912638086, -0.055937485207024906, 0.003409360996178575, 563957000000, 
0.011172296586126729, -0.031711329897227504, 0.002579648603603986, 564025000000, 
0.03564763157025297, 0.09603631552538294, 0.0035771110046011853, 564127000000, 
0.045461108669720085, 0.11429604027864453, 0.006152069121739986, 564229000000, 
0.046362129544305075, 0.035714993246840354, 0.008498057985618541, 564331000000, 
0.07257430262824682, 0.09037731319508913, 0.010959836056151466, 564433000000, 
0.08968738880190852, 0.14441753085867814, 0.013908254731630694, 564535000000, 
0.10562800906317138, 0.11017902144974852, 0.01785931336622178, 564637000000, 
0.0774223295564469, -0.040883530818205394, 0.01818251516143512, 564739000000, 
0.08655849547131433, -0.06356504530619016, 0.01797392227272884, 564841000000, 
0.09417939994710078, 0.05585690130217961, 0.0172106816649908, 564943000000, 
0.10284287590867303, 0.05428126812452897, 0.01890538475513921, 565045000000, 
0.1328718328805647, 0.12897477644487973, 0.021992940582422568, 565147000000, 
0.06688626871692804, -0.1198553573058166, 0.02017339850041105, 565249000000, 
0.07827677082201445, -0.1819835401951675, 0.01853565816130048, 565351000000, 
0.08501190254293789, 0.06041877942003282, 0.015344996138792026, 565419000000, 
0.1040911580110726, 0.0860479572968605, 0.017825322091734996, 565521000000, 
0.04057231989342647, -0.14813194216503808, 0.01531169202982913, 565623000000, 
0.08656427202973016, -0.05842295327114148, 0.015415183328948616, 565725000000, 
0.11001592691897932, 0.2314786900851762, 0.015810167922809062, 565827000000, 
0.12034671066624125, 0.1126081287883703, 0.021128460640996716, 565929000000, 
0.06558252070843262, -0.14811135403515566, 0.01972967721957688, 566031000000, 
0.08945559022676886, -0.10297040146490799, 0.018358988106762848, 566133000000, 
0.10438988543654948, 0.12935788242705618, 0.01729519975811673, 566235000000, 
0.10688337531456438, 0.05809261695931841, 0.02004859006519218, 566337000000, 
0.13891386417426044, 0.1150799291257032, 0.023345808328358288, 566439000000, 
0.07570999833474024, -0.1039112565994138, 0.021433815854904337, 566541000000, 
0.09425926255739636, -0.14884867205621358, 0.020592208337759803, 566643000000, 
0.1026458903376819, 0.08978630667647221, 0.01817434341532123, 566745000000, 
0.12726102357408053, 0.11000587005561391, 0.021611078431277252, 566847000000, 
0.03819668826831313, -0.21483067356456256, 0.017873573478671703, 566949000000, 
0.052738657115974696, -0.24840788819368612, 0.014546424597224557, 567017000000, 
0.0606810481079294, 0.07494786613205424, 0.010107759566147815, 567119000000, 
0.06820954087575659, 0.051569612532606314, 0.012108616406644046, 567221000000, 
0.08574990964854678, 0.08356287180205794, 0.014309366575482185, 567323000000, 
0.04078745552577523, -0.09140695116660454, 0.01298312707000524, 567425000000, 
0.04962569007400264, -0.12041406524848049, 0.011744203683221644, 567527000000, 
0.040551583135342684, -0.0007862413014418183, 0.008730981915674703, 567629000000, 
0.0434080179509988, -0.02072557374334612, 0.008905686077356275, 567731000000, 
-0.0007999341585931408, -0.1378383909797861, 0.0055439777951832225, 567833000000, 
0.008435909065300562, -0.11657369628566079, 0.0034029328571804148, 567935000000, 
0.016609256440406783, 0.05803063532999975, 0.0016163487564742802, 568037000000, 
0.016068938847458192, 0.0254434326071921, 0.0027409402902110356, 568139000000, 
0.019704779043779874, 0.010318408677910304, 0.0034921982887763233, 568241000000, 
0.011531670730010601, -0.015124227058158635, 0.003153692574749911, 568343000000, 
0.01973200136403075, 9.074106750291595e-05, 0.003397896742521415, 568445000000, 
0.014797590313960107, 0.010886398613165019, 0.003070750827200097, 568547000000, 
0.015035077173899847, -0.015656413967103006, 0.0033043112567927133, 568615000000, 
0.020587068686165333, 0.019298261240684084, 0.003361315744935019, 568717000000, 
0.0052045456770697385, -0.032768438322767025, 0.0027217794358089945, 568819000000, 
0.003990100431385368, -0.055323227515933215, 0.001985447652974696, 568921000000, 
0.0034454334266047493, -0.005863707501549964, 0.0008426719690039904, 569023000000, 
0.0043676458142858365, 0.0012584846096682274, 0.0007868786448183969, 569125000000, 
-0.00408656165245147, -0.02510665026352073, 0.00024843450589594104, 569227000000, 
-0.0018510883769851105, -0.020729113970903157, -0.00010466694767671628, 569329000000, 
0.0015803649206291848, 0.018889755243602185, -0.0002904856739204931, 569431000000, 
0.001338370602181449, 0.010631529930555198, 7.117647638836822e-05, 569533000000, 
0.0014442576780773209, -0.000453690808506213, 0.0002908662133925303, 569635000000, 
0.00426458807164809, 0.00975405823155547, 0.00046981442346045733, 569737000000, 
0.006706041849205313, 0.01753928057042664, 0.0008276591732620483, 569839000000, 
0.006548709571337685, 0.007613738332298651, 0.0011679559661460725, 569941000000, 
0.007956443073249275, 0.004168004080146541, 0.001414079632919485, 570043000000, 
0.006272685293148728, -0.0009200809272965257, 0.001385189195849046, 570111000000, 
0.006496961651803801, -0.004864938071484914, 0.0013817393345467869, 570213000000, 
0.006573979913092609, 0.0010043153998129384, 0.0012895751238696759, 570315000000, 
0.007993610988799249, 0.00498883112331816, 0.0014043035035797107, 570417000000, 
0.003219170365257762, -0.011182698492782825, 0.0011857840844766412, 570519000000, 
0.003324863343085127, -0.015562492152380406, 0.0009691763131428092, 570621000000, 
0.0035723355206753737, 0.0011772171847253727, 0.0006744246152678841, 570723000000, 
0.0038393110311456535, 0.0017148256268684214, 0.000715767326327077, 570825000000, 
0.004629361037796986, 0.003523418390405375, 0.0008027338393078676, 570927000000, 
-0.0005755194312440093, -0.014716101541298876, 0.0005262101758465754, 571029000000, 
0.0002093459273360132, -0.014733383701536576, 0.000284212502259266, 571131000000, 
-0.0005479056602513133, 9.204590330898672e-05, -6.0938610943953954e-05, 571233000000, 
-0.0015641407015907216, -0.005911622096422449, -0.00012684669563373476, 571335000000, 
-0.006319419434721363, -0.0192383792482335, -0.0005620977197708932, 571437000000, 
-0.006304652048261916, -0.015801704488903983, -0.0009458808123049333, 571539000000, 
-0.006714336189972414, -0.001316389184170171, -0.001289227178197046, 571641000000, 
-0.009223965343216456, -0.009731044316515133, -0.001482863572096719, 571709000000, 
-0.010380995599749143, -0.012222198032589096, -0.0017546198088625343, 571811000000, 
-0.010369448634649059, -0.0038182776381086767, -0.001998293971840977, 571913000000, 
-0.011449109718125516, -0.0035603803945879107, -0.002146636930168248, 572015000000, 
-0.014371750340612222, -0.013341005686543875, -0.0024126872462257865, 572117000000, 
-0.019107446799551342, -0.02552779027141942, -0.002995220457219272, 572219000000, 
-0.014117011670620405, 0.0008491288999727212, -0.003173080587385598, 572321000000, 
-0.016416214736806767, 0.008970773542481917, -0.0033093782137985674, 572423000000, 
-0.019949936049554973, -0.019443081263115225, -0.0033655441637988094, 572525000000, 
-0.025263877062622564, -0.029492207752719324, -0.00410866852326562, 572627000000, 
-0.016357254743833316, 0.011975604352405522, -0.00410473785706739, 572729000000, 
-0.019250728186701593, 0.020043829586403234, -0.004058123999543832, 572831000000, 
-0.02365260405827385, -0.02431783104813512, -0.003950705799253917, 572933000000, 
-0.0289408172161143, -0.032300296764709024, -0.00478960996407265, 573035000000, 
-0.018680518686682968, 0.016573617905302946, -0.004751595997404741, 573137000000, 
-0.022898761550294466, 0.02014018555273278, -0.004701339830206115, 573205000000, 
-0.02786726205280665, -0.030622477887078947, -0.004629769485985606, 573307000000, 
-0.033189313086351424, -0.03430183845352319, -0.005597022445963502, 573409000000, 
-0.02337651449929523, 0.014969158511704736, -0.005628872642563554, 573511000000, 
-0.02799330844933734, 0.017320015456713616, -0.005637275735665599, 573613000000, 
-0.03334047656085204, -0.03321320687185603, -0.005647353300632307, 573715000000, 
-0.038734471039412854, -0.03580387530025172, -0.006671217069973482, 573817000000, 
-0.02590327917699775, 0.02479065794618096, -0.006531881785150843, 573919000000, 
-0.031070319152767256, 0.025547172955485326, -0.0063805379579451905, 574021000000, 
-0.0382032467221749, -0.04099989181725716, -0.00634512300346266, 574123000000, 
-0.04545932600390934, -0.04796335617047361, -0.0076488594585901, 574225000000, 
-0.031439122558082344, 0.022547080546975184, -0.0076734463522777725, 574327000000, 
-0.038667782234952375, 0.02263847922985655, -0.007704415386462937, 574429000000, 
-0.04769547697676613, -0.054187848062279276, -0.007853492117986723, 574531000000, 
-0.057289027847611695, -0.062070818708864405, -0.009576819137288679, 574633000000, 
-0.03915339151980857, 0.028473618189858534, -0.009609193089612425, 574735000000, 
-0.04779037952541043, 0.031662161074004214, -0.009615519926188712, 574803000000, 
-0.057421578430199904, -0.060893956367971125, -0.009624356631694593, 574905000000, 
-0.07057740661340728, -0.07595675695998949, -0.01171929097126784, 575007000000, 
-0.04774817234254036, 0.03224468695886514, -0.011716477159076503, 575109000000, 
-0.058058498374843115, 0.04172969412854721, -0.011758938488719384, 575211000000, 
-0.07049600023575864, -0.07582609297739425, -0.01175351139687614, 575313000000, 
-0.08697395839359467, -0.09638486672917186, -0.014368563800279762, 575415000000, 
-0.052191266462981334, 0.061015779242591016, -0.013977415006155644, 575517000000, 
-0.06537953494381843, 0.07198141149925415, -0.013636317320026296, 575619000000, 
-0.08475656898765349, -0.10855100841557386, -0.013488491359630216, 575721000000, 
-0.11134281343786356, -0.1532109283134838, -0.017431927824622367, 575823000000, 
-0.05959236773038179, 0.08388067085757234, -0.017046116677059922, 575925000000, 
-0.08098488210786625, 0.10119310443332437, -0.016794670885074105, 576027000000, 
-0.1115154795337987, -0.17307703934472304, -0.01680618195813645, 576129000000, 
-0.0726215058121853, 0.027877920985603193, -0.017674791163590015, 576231000000, 
-0.07293076120458841, 0.1286157277640343, -0.017137849770038162, 576299000000, 
-0.11442160620153285, -0.13933366796449187, -0.017331591547887104, 576401000000, 
-0.08720767977790533, -0.04758972857772307, -0.018304003145601773, 576503000000, 
-0.09259073947338825, 0.07276955576048201, -0.019614668363521763, 576605000000, 
-0.13621543861576524, -0.16335919612619967, -0.02106759052447059, 576707000000, 
-0.11674949435418847, -0.08052918293600071, -0.02303704482955613, 576809000000, 
-0.12008290548175093, 0.05377511044671435, -0.02486985589678031, 576911000000, 
-0.1491192089329927, -0.10789904859601407, -0.025730107251262138, 577013000000, 
-0.22329205102944738, -0.34403048515898815, -0.032832944362946065, 577115000000, 
-0.12410390318243536, 0.08338435250185776, -0.03310101087632503, 577217000000, 
-0.1387066913639139, 0.2819511988851116, -0.032406843038386444, 577319000000, 
-0.20838843593452783, -0.28094844250697487, -0.03141326869872514, 577421000000, 
-0.1168231622400806, 0.0729450970794443, -0.03092788596923482, 577523000000, 
-0.11131150897494257, 0.3235897565319508, -0.029101540476636732, 577625000000, 
-0.21507022784404972, -0.3274902186798971, -0.02954699327060486, 577727000000, 
-0.12533687283400452, -0.046751212863539816, -0.030114573976866454, 577829000000, 
-0.12329830609380221, 0.30590640583415835, -0.03091369378479043, 577897000000, 
-0.16104524192003034, -0.11902789695341938, -0.02731202805652247, 577999000000, 
-0.10239716529285414, 0.06967046933649357, -0.025782714220445778, 578101000000, 
-0.09461637937428358, 0.22142954181915586, -0.02387058577247787, 578203000000, 
-0.1396435654412198, -0.12415466716121888, -0.02244380734055717, 578305000000, 
-0.11273405785740453, -0.060392261610403196, -0.023132933511527193, 578407000000, 
-0.13185815102094, 0.02595138140093267, -0.025615718287970955, 578509000000, 
-0.12445201620319668, -0.039059861152640485, -0.024602948338769415, 578611000000, 
-0.17562360959802226, -0.1458848619236075, -0.02879558512147726, 578713000000, 
-0.2143530404263856, -0.299670080743963, -0.034295244415173634, 578815000000, 
-0.16809637565879865, 0.025090779797412033, -0.03720486837888043, 578917000000, 
-0.22216601034843253, -0.026043233073489807, -0.04030769509557445, 579019000000, 
-0.31894176721124745, -0.502817971841496, -0.04728027688123191, 579121000000, 
-0.2098355909206865, 0.04110139809248681, -0.05006289123202443, 579189000000, 
-0.23049943578940646, 0.2948077714061366, -0.05061845292808936, 579291000000, 
-0.2778366490837133, -0.22667019387675605, -0.047878111719587085, 579393000000, 
-0.4168542893942536, -0.6211828453494905, -0.06167935828449156, 579495000000, 
-0.2547481811200246, 0.07696155987896229, -0.06329594130653277, 579597000000, 
-0.4177601725258946, -0.0030196104388032405, -0.07262417620267819, 579699000000, 
-0.3088923341841583, -0.1804805102137789, -0.06542671252200516, 579801000000, 
-0.4217752767155809, -0.013383680632287712, -0.07656185222837558, 579903000000, 
