imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.05029012506545794, 0.0009099384624508533, -0.04803349339412401, 0.002035073127861804, 0.09963400384172764, 0.020425487779198295, 0.15227322173241373, 0.10760272446465123, 547576000000, 
-0.06625990208890138, -0.01341452911046527, -0.06458520912308532, 0.0017824385736632431, 0.0991987614285987, 0.01796835512856889, 0.16148011015834915, 0.11150489228420364, 547681000000, 
-0.05591881053257149, 0.03352044537556448, -0.0567073329218482, 0.001989848138006626, 0.09982646066128195, 0.019933073103315938, 0.17068243544571304, 0.11542707207971088, 547776000000, 
-0.06074205108404706, 0.015772219443440767, -0.06036741883885606, 0.0018833729609281983, 0.09967924707359883, 0.01889433373766956, 0.17995989415557806, 0.11940119954216845, 547876000000, 
-0.06067557356161943, 0.028657465973234417, -0.06064207406266475, 0.0019278041813745588, 0.09984924236242344, 0.019307148815182747, 0.1891646915438887, 0.12336595005459139, 547976000000, 
-0.07738460896676377, 0.030637005607523478, -0.07584451405708656, 0.0017383808195499586, 0.09990738057710057, 0.017399923904604972, 0.19834219338837802, 0.12733951984318306, 548076000000, 
-0.0668149780900784, 0.01666366792078585, -0.06763663885823075, 0.0015228406994932558, 0.09951912441452242, 0.015301990531490587, 0.2076259062917742, 0.1313800638221849, 548176000000, 
-0.057767647726540555, 0.04015640282880008, -0.05866632937361123, 0.001581974172155203, 0.09985536302669476, 0.015842656059768038, 0.21688664240156608, 0.1354297023129642, 548276000000, 
-0.028872913405254524, -0.006578445581963423, -0.03159992366866346, 0.0010119178857151277, 0.0993510100501712, 0.010185280302677548, 0.22599178121907637, 0.13942804268005826, 548376000000, 
-0.04958879387798644, -0.00778692715010931, -0.047936763021878936, 0.0008498419201501258, 0.09954356846294378, 0.008537386526046523, 0.23506384851820775, 0.14342829543196847, 548476000000, 
-0.026992478042595112, -0.001326291815965626, -0.028908644127897405, 0.0008220413472736926, 0.09950738100112048, 0.00826110926650191, 0.24418994400149813, 0.14746325373760247, 548571000000, 
-0.04278430970514337, -0.0004740658195934729, -0.041509538374379776, 0.0008152303249212449, 0.09965449734838179, 0.008180567326242028, 0.2534467145252197, 0.15156539144437986, 548676000000, 
-0.06682926651122335, -0.011811905535946807, -0.06450470040019812, 0.0006819305253020321, 0.0994724123029071, 0.006855473889840535, 0.26244609334153424, 0.15556246680412586, 548771000000, 
-0.07314410933224902, -0.012888179102849822, -0.07234673020536068, 0.0007080126028711694, 0.09925737438300183, 0.007133098243553972, 0.27162291484449136, 0.1596470731030725, 548871000000, 
-0.08351109237169466, 0.017976028965080753, -0.08248136015047243, 0.0010370808996517558, 0.0993579110737955, 0.010437829141571736, 0.28073364863513256, 0.16370983705145942, 548981000000, 
-0.03223151318467443, 0.0054523714862740455, -0.036831393303391476, 0.0009000917236043415, 0.09924784395111802, 0.009069131255361663, 0.28997927048703326, 0.1678409548107925, 549071000000, 
-0.07047293024656064, 0.0034150369539493295, -0.06738526754102905, 0.0008328302096352276, 0.09957937246202601, 0.008363481201418721, 0.2990736502137784, 0.17191587175486514, 549176000000, 
-0.054966588182122564, -0.005442494203341958, -0.05609973313044432, 0.0007411565035475039, 0.09930041079890028, 0.007463780840227017, 0.30815931896476595, 0.17599670053835237, 549271000000, 
-0.059437323051101984, 0.011409870029042824, -0.05912641461416613, 0.0008413134664961354, 0.09947979122220951, 0.008457129394420228, 0.3172821551737036, 0.18010326202490576, 549381000000, 
-0.059462039316954006, -0.019398921990644982, -0.05942642093304118, 0.00039493935116297876, 0.09925013981524766, 0.003979232189477528, 0.3264365094127534, 0.18423229359642196, 549476000000, 
-0.0592204744543131, 0.02211358913153575, -0.05923412341671665, 0.0006419491663466695, 0.09945653501952934, 0.00645456999100779, 0.33555947532894237, 0.1883560716660361, 549571000000, 
-0.062030838245758904, 0.016117388306908103, -0.061769502970069806, 0.0006411576694576879, 0.09949478676624902, 0.006444133308853763, 0.344568649482407, 0.19243298665098293, 549676000000, 
-0.0477846786774279, 0.003604976955628184, -0.04906160533393415, 0.0005167355647654679, 0.0994098480792479, 0.005198031932948282, 0.3537282378853511, 0.1965849945151456, 549771000000, 
-0.043765828690904694, -0.013025777414550712, -0.04424720050822691, 0.0002919598956995943, 0.09943478379710599, 0.002936194805786782, 0.362792079520622, 0.20070052894156715, 549876000000, 
-0.05413824709917201, -0.019372069748378462, -0.053227646625851346, 0.0002833933348601028, 0.09947694548576903, 0.002848834305036482, 0.37189101760041987, 0.2048374617033155, 549971000000, 
-0.03805267788665009, -0.024229310831317734, -0.03943950376185475, 0.00021894970918341397, 0.0994084878753517, 0.002202525296008476, 0.38096077159555186, 0.20896432645873703, 550076000000, 
-0.0507058848705672, -0.0012854478325830237, -0.049669396276659, 0.0002976586654567613, 0.09956219271236813, 0.002989675672538544, 0.39019535867895455, 0.2131693016944919, 550171000000, 
-0.0628091318487514, -0.0012746768874776463, -0.0616004391650222, 0.0003216938804859578, 0.09949307171278628, 0.0032333294665443076, 0.3991827590515065, 0.21726423029133377, 550276000000, 
-0.07417301231189066, -0.0011352539108431627, -0.07301525165572913, 0.00040504779715559697, 0.09936991536433766, 0.004076161237236622, 0.40828519042356487, 0.22141484668781122, 550366000000, 
-0.04863386194994503, 0.0057878088934485376, -0.050862963688994206, 0.0004758520764522832, 0.09930495133394673, 0.004791826289225685, 0.41743766863728937, 0.22559194762297718, 550471000000, 
-0.07533880612630532, 0.011092695611950988, -0.07309038707397086, 0.0005235701347341422, 0.09949231809214029, 0.005262417689868896, 0.42652212248751536, 0.2297425774431049, 550601000000, 
-0.024042987834782342, 0.0037026558101213814, -0.028533650087065168, 0.0004467455426129785, 0.09933618983518348, 0.004497309020551415, 0.43559842450828423, 0.23389477922301072, 550671000000, 
-0.044270793749009316, 0.0024657359871161242, -0.04282530340444786, 0.00038802690771374355, 0.09966971236304242, 0.0038931275962789283, 0.4446711718750068, 0.23805102827318217, 550776000000, 
-0.08005066560154513, -0.014678974567435592, -0.07663438671531879, 0.00017024635985968367, 0.09949419666942216, 0.0017111184929241804, 0.45373579080638665, 0.2422084087255053, 550876000000, 
-0.07102923881704096, -0.012765568238504643, -0.07153684185695242, 9.997333908361141e-05, 0.09923353570901959, 0.0010074551750001242, 0.46285257466782903, 0.24639376932549598, 550976000000, 
-0.07897132490275496, -0.007620197960348244, -0.07828351030851685, 8.953989948059017e-05, 0.09925481160005631, 0.0009021214995741262, 0.4720439050089968, 0.2506151883301339, 551066000000, 
-0.05471530640841997, 0.002474814145670008, -0.05686951391276068, 0.0001722020572636082, 0.09923820881263826, 0.001735239474028856, 0.48107291592963203, 0.25476317043133995, 551166000000, 
-0.0319351696572457, 0.011847681729760277, -0.03421623402273601, 0.0002846734747511927, 0.09944834630821983, 0.0028625259777463313, 0.49007358547763924, 0.2588992029405379, 551271000000, 
-0.048628866707217944, -0.0076351771998181455, -0.047304489133837724, 0.0001862509288994001, 0.09960260169231008, 0.0018699404005003996, 0.49913716677357156, 0.263066135260832, 551371000000, 
-0.05711612620944173, -0.029930964820355906, -0.05621264265779214, 2.916712439622602e-05, 0.09946687503611955, 0.00029323455055398615, 0.5082962878691494, 0.26728004854313986, 551471000000, 
-0.09001954174178753, 0.0019522444047049168, -0.08691545691047835, 0.00029003719635793245, 0.09940917906657121, 0.002917609813110957, 0.517337518632797, 0.2714416589785068, 551566000000, 
-0.06384279395638653, -0.015332681788274006, -0.06595100064120132, 0.00011242575903587981, 0.09912466972635522, 0.0011341854590410615, 0.5264311776328744, 0.2756279634269461, 551666000000, 
-0.05430637598530102, 0.018748644556417164, -0.055368195205662774, 0.0003345381096137828, 0.09934554000297434, 0.003367419509761253, 0.5354885956617138, 0.2798006300258391, 551766000000, 
-0.03515884081349365, -0.024956723862733822, -0.03700687329933277, 3.221997373233368e-06, 0.0993684836499737, 3.242474127493865e-05, 0.5446190463367366, 0.2840083832187062, 551866000000, 
-0.05204521526110682, 0.02446547502348054, -0.0506632167807998, 0.00045406167876733554, 0.09959355915683721, 0.004559147023275789, 0.5536175619188216, 0.28815875121010476, 551966000000, 
-0.05463419807876527, 0.013056569292468722, -0.054265887554443996, 0.00033241118865068975, 0.09954702175907933, 0.0033392379076410865, 0.5627069225756897, 0.2923514887677957, 552061000000, 
-0.07481089020410855, -0.013724003790307597, -0.07292283944612328, 7.449003186606054e-05, 0.09940501220925692, 0.0007493589127000157, 0.5717992444426994, 0.2965504686337281, 552166000000, 
0.01808782467404635, 0.0026008032970117577, 0.009750105660125519, 0.00017734828373333592, 0.09934843669202553, 0.0017851139850655674, 0.580910567296278, 0.3007616709555613, 552266000000, 
-0.08232876412248957, -0.024188268619278933, -0.07388729210752358, -2.3100032315031523e-05, 0.0999200640806363, -0.0002311851231039004, 0.5899005873230633, 0.3049177097039429, 552366000000, 
-0.06428670802176678, 0.01372811323289358, -0.06516113640688566, 0.00020540113541458663, 0.09931913543295705, 0.0020680922615686445, 0.5990371928212805, 0.30914331068135026, 552466000000, 
-0.061382394176444616, 0.005288917559078408, -0.06172325204973137, 6.242219945334511e-05, 0.09935311956120808, 0.0006282862554193773, 0.6081377185667314, 0.31335218361853906, 552566000000, 
-0.03065802811563783, 0.01631193041634003, -0.03350080801567996, 0.00026707110496500047, 0.09940877968098609, 0.0026865947436641065, 0.6172217024579061, 0.31755557159601183, 552661000000, 
-0.0752232952643848, -0.015452525831624356, -0.0713952232166883, 2.53660044782285e-05, 0.0995728568301582, 0.00025474818425161175, 0.6262330309363909, 0.3217262056017887, 552766000000, 
-0.060827141538609505, 0.028087044133357452, -0.061790190199377634, 0.00040236942714166836, 0.09932122942332851, 0.004051192574617488, 0.6353332191085067, 0.32594071917902817, 552866000000, 
-0.061652261425464636, -0.0317325406780489, -0.06165965484193867, -0.00013241674921583138, 0.09925147555503808, -0.0013341539606874873, 0.6444705162619826, 0.3301730229113952, 552966000000, 
-0.05249649868629968, -0.016840606827986437, -0.05333131899576242, -7.332193570786126e-05, 0.09940026939598559, -0.000737643229273003, 0.6534551019015126, 0.3343385184189643, 553061000000, 
-0.05573224449702295, 0.024802103350100024, -0.05550753877446263, 0.0002763410329963444, 0.09943840277050192, 0.0027790172136425355, 0.6625634060205039, 0.33856000928292374, 553161000000, 
-0.08217493696850185, 0.004068745190486359, -0.07972539629937382, 0.00013813766278743337, 0.09943153802694589, 0.00138927412296487, 0.6716122251769442, 0.3427534501563968, 553271000000, 
-0.05264774794340166, 0.012005191509150592, -0.05512353956109435, 0.0001357205561598616, 0.09925146876510434, 0.00136744128674879, 0.6807694379848094, 0.34700006480886897, 553391000000, 
-0.028095018122979792, 0.007165453929117454, -0.0305682324400882, 0.0001738089075290465, 0.09946100869357717, 0.0017475079914433891, 0.6897446751071847, 0.35116381828604193, 553466000000, 
-0.05137714188996124, 0.02261075450512604, -0.049466593541287976, 0.0003826825295948085, 0.09968878420007167, 0.0038387721614377293, 0.6988000760291638, 0.35536631325299506, 553561000000, 
-0.0302009222014049, 0.014460002501057305, -0.03196310202090212, 0.00020201125963500673, 0.09958469288976439, 0.002028537255807213, 0.7078860354854188, 0.359585108072326, 553666000000, 
-0.08168599183740667, 0.006646425800086016, -0.07712462878987827, 0.00011448028293308044, 0.09964527062428977, 0.0011488782379318909, 0.7169476181336067, 0.36379662406225194, 553761000000, 
-0.05280596952197, -0.0035345825993289845, -0.05502923429845544, 5.1891344899938635e-05, 0.09927395024315021, 0.0005227085733250458, 0.7260925711345056, 0.3680490479320511, 553861000000, 
-0.04210713352086282, 0.014748123380941015, -0.04328696349216268, 0.0001597119809681553, 0.09944515530513817, 0.0016060307862971704, 0.7352101470954198, 0.3722899715150392, 553961000000, 
-0.05132821539850762, 0.008154725020290488, -0.05058730729743045, 9.53581250062737e-06, 0.09956692292079293, 9.577289546462394e-05, 0.7441649313982213, 0.3764558389370179, 554061000000, 
-0.05133030598502649, -0.006878232026888921, -0.05125790766354874, -0.0001368104178450275, 0.09949481529544794, -0.001375050724389724, 0.7532995848307793, 0.3807069820280651, 554161000000, 
-0.044239604420111364, -0.007171876610940938, -0.04487874814207341, -7.984209858564098e-05, 0.09950524446210718, -0.0008023908590671905, 0.7623094521566363, 0.3849000177616919, 554261000000, 
-0.05637565351523267, -0.0038293751786185274, -0.05531776801558727, -2.510856748874834e-05, 0.09953699230060412, -0.00025225362860995296, 0.771396395808158, 0.3891274763141577, 554361000000, 
-0.041775962037395586, -0.016543523499989356, -0.04301288178839559, -0.00017278452749868752, 0.09946976762850397, -0.0017370557066544762, 0.7804393882746086, 0.39333364119254927, 554461000000, 
-0.03943411576439844, 0.04720139720095935, -0.03975850713185957, 0.0003995659485296036, 0.09948675019033859, 0.0040162729988179515, 0.7895660373928198, 0.39757835342891495, 554556000000, 
-0.08137458819389161, -4.604070796145488e-06, -0.07755583894437407, 0.00011882528528668143, 0.09955984269883393, 0.0011935061573582935, 0.798562430326688, 0.40176111061793224, 554656000000, 
-0.05337628703736634, -0.023262794224600564, -0.0555867827997686, -0.00010248665557243382, 0.09924291062183979, -0.0010326849034381323, 0.8076498829399894, 0.4059903061787143, 554761000000, 
-0.045900456690914526, 0.006772103650043008, -0.04678363605463856, 0.00011299241915019007, 0.09942341871591683, 0.0011364769046319362, 0.8167042778451467, 0.4102052355974036, 554856000000, 
-0.06982595096994279, -0.041483271575143775, -0.06770936685088866, -0.00027222284774452423, 0.09945685805002531, -0.0027370947874464347, 0.8258389567938539, 0.41445656530395913, 554956000000, 
-0.07353429274736119, 0.004321421032714713, -0.07299473053873679, -1.5426409547352057e-05, 0.09932465388416345, -0.00015531299575776, 0.8348439042363498, 0.4186484148081567, 555061000000, 
-0.07998471235582491, -0.0013368335103882973, -0.07933771384445003, -5.730965930172865e-05, 0.0992675843289456, -0.0005773250118771918, 0.8439332277679784, 0.42287679204279116, 555161000000, 
-0.04330384998827336, -0.00926535863352244, -0.046600781210135236, -2.462149640821492e-05, 0.0992409382285915, -0.0002480981825413801, 0.8529797334469951, 0.42708503946717385, 555261000000, 
-0.04745882441099937, -0.007543173463632603, -0.04737597298881343, -5.264864347273376e-05, 0.09950609861507605, -0.0005290996653018916, 0.8620404047429628, 0.4312992713492527, 555356000000, 
-0.06245749011564552, -0.02026601947147537, -0.06107080900197829, -9.206382267981684e-05, 0.09952018274568354, -0.0009250769054060031, 0.8710855032292618, 0.43550595431779293, 555461000000, 
-0.07714914386489562, 0.0071830906511031, -0.075670026070262, 0.00018132554172925686, 0.09937946205401182, 0.0018245776137398298, 0.8801652893185601, 0.4397281779255773, 555581000000, 
-0.03588874346951135, 0.030882760646491314, -0.03952940324788781, 0.0003739159466045649, 0.09932538469922758, 0.003764555735040337, 0.8893446368058329, 0.44399596432852, 555656000000, 
-0.05790637681343236, -0.004970715848771592, -0.056218113776368615, 9.626372603239513e-05, 0.09954813759778447, 0.0009670068004821977, 0.8982889462530674, 0.44815664106942066, 555756000000, 
-0.05631090408701276, 0.0271841591287816, -0.0562977022368619, 0.0003872985806077597, 0.09946888623661676, 0.003893665599979205, 0.9073659289552063, 0.4523829006943838, 555856000000, 
-0.04985736870359504, -0.0012285600677111941, -0.050443073794783376, 0.0002040078217946376, 0.0994324132100205, 0.002051723529667671, 0.9164432005671524, 0.4566106351533103, 555961000000, 
